tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
100484,41454364,True,Sun Oct 22 01:07:00 +0000 2023,sent!,,100483
100378,56792606,True,Tue Feb 28 14:10:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support 🙏,100379,
100194,27175419,True,Thu Aug 17 02:12:00 +0000 2023,my account got deactivated and I have no idea why @Uber_Support,100195,
100079,Uber_Support,False,Wed Jan 11 04:59:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",100080,100078
100155,Uber_Support,False,Sat Sep 30 03:54:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,,100154
100387,Uber_Support,False,Tue Aug 08 20:32:00 +0000 2023,This is incredibly concerning and we want to help immediately. Can you please contact our dedicated safety team here: https://help.uber.com/safety,,100386
100101,67085086,True,Wed Nov 22 23:07:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support,100102,
100220,37837083,True,Fri May 19 10:03:00 +0000 2023,still waiting to hear back,,100219
100082,Uber_Support,False,Sat Dec 09 20:10:00 +0000 2023,Sorry to hear that -- send us the trip ID in a DM so we can take a look.,,100081
100621,49583565,True,Sat Sep 09 04:19:00 +0000 2023,driver took a completely different route than the app showed and it cost me extra @Uber_Support,100622,
100461,21129969,True,Wed Aug 23 15:46:00 +0000 2023,"left my jacket in the car from my ride tonight, help! @Uber_Support",100462,
100207,Uber_Support,False,Sun Mar 26 01:05:00 +0000 2023,We'd like to take a closer look. Can you send us the trip ID via DM so we can check the fare breakdown?,,100206
100638,32738446,True,Fri Jan 13 00:35:00 +0000 2023,"done, sent the details",,100637
100346,89251917,True,Thu Oct 05 08:26:00 +0000 2023,driver took a completely different route than the app showed and it cost me extra @Uber_Support,100347,
100364,Uber_Support,False,Sat Jul 01 11:24:00 +0000 2023,Thanks for reaching out! Availability varies by city -- check the app to see current service in your area.,,100363
100112,12474155,True,Sun Sep 24 23:27:00 +0000 2023,still waiting to hear back,,100111
100375,32756687,True,Sun Jun 18 15:58:00 +0000 2023,just dm'd you,,100374
100311,95797050,True,Mon Nov 13 21:32:00 +0000 2023,ok thank you,,100310
100138,Uber_Support,False,Thu Aug 17 01:03:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,,100137
100058,96319863,True,Tue Jan 31 20:48:00 +0000 2023,my promo code didn't apply and I got charged full price @Uber_Support,100059,
100149,48325005,True,Mon Jun 19 04:17:00 +0000 2023,my account got deactivated and I have no idea why @Uber_Support 😞,100150,
100535,41963674,True,Sun Feb 05 13:40:00 +0000 2023,sent!,,100534
100050,79578048,True,Sun May 14 14:31:00 +0000 2023,just dm'd you,,100049
100498,72201039,True,Sat Oct 14 15:56:00 +0000 2023,driver cancelled on me after waiting 15 minutes and now I got charged a fee @Uber_Support,100499,
100547,73970094,True,Sat Feb 18 12:38:00 +0000 2023,"I was harassed by my driver during my ride tonight, this needs to be looked at immediately @Uber_Support...",100548,
100180,Uber_Support,False,Sat Jul 22 09:22:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,,100179
100205,Uber_Support,False,Fri May 12 22:27:00 +0000 2023,Sorry for the inconvenience! Please DM us the email on your account so we can look into this further.,,100204
100433,Uber_Support,False,Sat Jul 01 05:37:00 +0000 2023,That shouldn't happen. Send us the trip details in a DM and we'll review the charge.,100434,100432
100127,Uber_Support,False,Wed Oct 25 11:30:00 +0000 2023,This is incredibly concerning and we want to help immediately. Can you please contact our dedicated safety team here: https://help.uber.com/safety,100128,100126
100236,67251144,True,Sat Nov 18 15:55:00 +0000 2023,why was I charged double for the same trip?? @Uber_Support,100237,
100358,22198987,True,Sat Jul 29 04:24:00 +0000 2023,my account got deactivated and I have no idea why @Uber_Support!,100359,
100360,22198987,True,Sat Jul 29 04:39:00 +0000 2023,still waiting to hear back,,100359
100337,Uber_Support,False,Sun Dec 10 23:37:00 +0000 2023,"Love to hear it, thank you for the kind words!",,100336
100012,52164119,True,Mon Jun 19 13:36:00 +0000 2023,ok thank you,,100011
100211,90010830,True,Tue Feb 21 16:02:00 +0000 2023,"the fare estimate said $12 but I got charged $27, what happened @Uber_Support 😡",100212,
100459,19021960,True,Fri Jan 06 03:28:00 +0000 2023,my driver never showed up and I still got charged for cancelling @Uber_Support,100460,
100179,55896454,True,Sat Jul 22 09:18:00 +0000 2023,"my driver was so rude to me the entire trip, wouldn't even say hi @Uber_Support",100180,
100353,Uber_Support,False,Tue Apr 18 05:35:00 +0000 2023,Sorry to hear that -- send us the trip ID in a DM so we can take a look.,,100352
100339,Uber_Support,False,Sat Dec 02 13:49:00 +0000 2023,Sorry for the trouble! Please DM your trip ID and we'll take a look at the cancellation fee.,100340,100338
100409,Uber_Support,False,Sun Jun 18 07:25:00 +0000 2023,Thanks for reaching out! Availability varies by city -- check the app to see current service in your area.,100410,100408
100347,Uber_Support,False,Thu Oct 05 09:17:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,100348,100346
100187,Uber_Support,False,Mon Nov 06 01:11:00 +0000 2023,That shouldn't happen. Send us the trip details in a DM and we'll review the charge.,,100186
100529,24661654,True,Wed Apr 26 19:18:00 +0000 2023,"the fare estimate said $12 but I got charged $27, what happened @Uber_Support 😞",100530,
100514,74884206,True,Sat Jan 21 07:18:00 +0000 2023,"I want a refund for my last trip, it was a mess @Uber_Support",100515,
100141,41512392,True,Sat Sep 23 13:01:00 +0000 2023,"shoutout to my driver tonight, best ride I've had in a while! @Uber_Support",100142,
100479,30283041,True,Mon Aug 07 20:49:00 +0000 2023,"the driver kept swerving and going way too fast, i genuinely felt unsafe the whole ride @Uber_Support",100480,
100550,Uber_Support,False,Wed May 10 16:51:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",,100549
100441,73690811,True,Wed Oct 11 12:21:00 +0000 2023,ok thank you,,100440
100440,Uber_Support,False,Wed Oct 11 12:02:00 +0000 2023,That shouldn't happen. Send us the trip details in a DM and we'll review the charge.,100441,100439
100500,14506907,True,Thu Mar 16 12:12:00 +0000 2023,"I was harassed by my driver during my ride tonight, this needs to be looked at immediately @Uber_Support",100501,
100451,77221981,True,Tue Nov 28 07:18:00 +0000 2023,still waiting to hear back,,100450
100321,Uber_Support,False,Wed Aug 23 20:11:00 +0000 2023,"Great question -- restaurant availability updates regularly, keep an eye on the app!",100322,100320
100581,41762938,True,Wed Dec 13 06:02:00 +0000 2023,"done, sent the details",,100580
100536,55755623,True,Wed Jul 05 23:18:00 +0000 2023,"I want a refund for my last trip, it was a mess @Uber_Support",100537,
100465,Uber_Support,False,Thu Feb 16 23:55:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,,100464
100585,Uber_Support,False,Thu Mar 30 16:12:00 +0000 2023,You can report this and contact your driver directly through the app: go to your trip in the app and tap 'I lost an item'.,,100584
100206,36029282,True,Sun Mar 26 00:50:00 +0000 2023,"the fare estimate said $12 but I got charged $27, what happened @Uber_Support",100207,
100182,Uber_Support,False,Fri Sep 29 14:20:00 +0000 2023,Sorry for the trouble! Please DM your trip ID and we'll take a look at the cancellation fee.,100183,100181
100144,Uber_Support,False,Sat Oct 07 07:11:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,100145,100143
100204,66446184,True,Fri May 12 21:59:00 +0000 2023,"I can't add my new card, it keeps saying payment failed @Uber_Support...",100205,
100625,Uber_Support,False,Wed Nov 22 05:10:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",,100624
100418,Uber_Support,False,Tue Jun 06 00:34:00 +0000 2023,We'd like to take a closer look. Can you send us the trip ID via DM so we can check the fare breakdown?,,100417
100129,81026618,True,Tue Nov 07 15:47:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support,100130,
100295,32160892,True,Thu Sep 07 20:11:00 +0000 2023,"done, sent the details",,100294
100231,50710220,True,Fri Oct 27 13:20:00 +0000 2023,my promo code didn't apply and I got charged full price @Uber_Support,100232,
100090,Uber_Support,False,Fri May 26 00:23:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,,100089
100530,Uber_Support,False,Wed Apr 26 20:40:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,,100529
100587,Uber_Support,False,Wed Mar 15 07:22:00 +0000 2023,We'd like to take a closer look. Can you send us the trip ID via DM so we can check the fare breakdown?,,100586
100197,45014973,True,Thu Mar 23 09:41:00 +0000 2023,my promo code didn't apply and I got charged full price @Uber_Support,100198,
100552,Uber_Support,False,Sun Oct 01 14:04:00 +0000 2023,"Love to hear it, thank you for the kind words!",,100551
100512,Uber_Support,False,Sat Dec 09 20:57:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,100513,100511
100370,45325491,True,Mon Jun 05 22:16:00 +0000 2023,"done, sent the details",,100369
100615,Uber_Support,False,Wed Jun 14 23:50:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,100616,100614
100111,Uber_Support,False,Sun Sep 24 22:44:00 +0000 2023,We're so sorry to hear this and want to make sure you're safe. Please reach out to our safety line so a specialist can help right away: https://help.uber.com/safety,100112,100110
100192,Uber_Support,False,Sun Nov 05 05:12:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,100193,100191
100328,16508321,True,Mon Nov 20 19:16:00 +0000 2023,my promo code didn't apply and I got charged full price @Uber_Support,100329,
100237,Uber_Support,False,Sat Nov 18 16:23:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,100238,100236
100181,65550512,True,Fri Sep 29 13:15:00 +0000 2023,driver cancelled on me after waiting 15 minutes and now I got charged a fee @Uber_Support,100182,
100088,26421523,True,Thu Nov 23 15:10:00 +0000 2023,just dm'd you,,100087
100613,Uber_Support,False,Mon Aug 14 18:25:00 +0000 2023,Sorry to hear that -- send us the trip ID in a DM so we can take a look.,,100612
100015,56100526,True,Sat Sep 23 15:16:00 +0000 2023,ok thank you,,100014
100318,42693863,True,Fri Sep 15 13:59:00 +0000 2023,"my driver was so rude to me the entire trip, wouldn't even say hi @Uber_Support!",100319,
100148,50858176,True,Tue Aug 15 05:30:00 +0000 2023,still waiting to hear back,,100147
100029,40970943,True,Fri Feb 24 22:46:00 +0000 2023,driver cancelled on me after waiting 15 minutes and now I got charged a fee @Uber_Support,100030,
100590,14155695,True,Thu Mar 30 06:18:00 +0000 2023,ok thank you,,100589
100565,Uber_Support,False,Tue Dec 12 06:44:00 +0000 2023,Sorry to hear that -- send us the trip ID in a DM so we can take a look.,,100564
100093,64198427,True,Thu May 04 11:47:00 +0000 2023,still waiting to hear back,,100092
100525,94313315,True,Sun May 14 06:26:00 +0000 2023,driver cancelled on me after waiting 15 minutes and now I got charged a fee @Uber_Support,100526,
100125,Uber_Support,False,Wed Mar 08 15:15:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,,100124
100128,45456120,True,Wed Oct 25 11:36:00 +0000 2023,just dm'd you,,100127
100217,Uber_Support,False,Sun Jun 11 02:58:00 +0000 2023,That shouldn't happen. Send us the trip details in a DM and we'll review the charge.,,100216
100522,Uber_Support,False,Sun Jan 29 08:41:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,,100521
100413,97188846,True,Wed Feb 15 13:43:00 +0000 2023,"can I get my money back for this ride, it was way overpriced @Uber_Support",100414,
100252,Uber_Support,False,Thu Jul 06 16:01:00 +0000 2023,Thanks for reaching out! Availability varies by city -- check the app to see current service in your area.,,100251
100558,72268986,True,Mon Jul 10 09:16:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support,100559,
100632,Uber_Support,False,Sat Jul 29 03:51:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",100633,100631
100267,31816364,True,Fri Feb 17 07:44:00 +0000 2023,driver cancelled on me after waiting 15 minutes and now I got charged a fee @Uber_Support 😡,100268,
100134,12158188,True,Sat Oct 28 21:16:00 +0000 2023,"I think I left my phone in the back seat of my uber, how do I get it back @Uber_Support 🙏",100135,
100463,21129969,True,Wed Aug 23 16:43:00 +0000 2023,sent!,,100462
100232,Uber_Support,False,Fri Oct 27 14:02:00 +0000 2023,We'd like to take a closer look. Can you send us the trip ID via DM so we can check the fare breakdown?,,100231
100209,Uber_Support,False,Thu Nov 23 10:49:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",100210,100208
100516,69227619,True,Tue Oct 03 22:36:00 +0000 2023,"I can't add my new card, it keeps saying payment failed @Uber_Support",100517,
100487,75063717,True,Wed Oct 18 07:41:00 +0000 2023,"left my jacket in the car from my ride tonight, help! @Uber_Support",100488,
100304,24040355,True,Sun Apr 02 18:17:00 +0000 2023,"I can't add my new card, it keeps saying payment failed @Uber_Support",100305,
100213,32230984,True,Sun Apr 30 20:58:00 +0000 2023,does uber operate in Cape Town yet? @Uber_Support,100214,
100385,62122275,True,Sun Jun 18 23:45:00 +0000 2023,ok thank you,,100384
100414,Uber_Support,False,Wed Feb 15 14:33:00 +0000 2023,Sorry to hear that -- send us the trip ID in a DM so we can take a look.,,100413
100221,69907747,True,Sun Mar 12 06:41:00 +0000 2023,my driver never showed up and I still got charged for cancelling @Uber_Support,100222,
100361,34765747,True,Fri Jun 30 01:43:00 +0000 2023,"left my jacket in the car from my ride tonight, help! @Uber_Support",100362,
100376,50467677,True,Mon Oct 02 18:58:00 +0000 2023,my promo code didn't apply and I got charged full price @Uber_Support,100377,
100626,15679245,True,Sat Sep 09 20:30:00 +0000 2023,my account got deactivated and I have no idea why @Uber_Support 🙏,100627,
100245,43209375,True,Thu Mar 09 15:58:00 +0000 2023,ok thank you,,100244
100579,41762938,True,Wed Dec 13 04:47:00 +0000 2023,"my driver just got into an accident on the highway, we're both okay but this was terrifying @Uber_Support",100580,
100453,Uber_Support,False,Wed Aug 30 16:12:00 +0000 2023,We understand. Please DM your trip ID and we'll review it for a possible refund.,100454,100452
100130,Uber_Support,False,Tue Nov 07 16:30:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,,100129
100557,Uber_Support,False,Sun Jan 08 02:02:00 +0000 2023,Sorry to hear that -- send us the trip ID in a DM so we can take a look.,,100556
100276,31511900,True,Tue Aug 22 04:19:00 +0000 2023,just dm'd you,,100275
100201,42528686,True,Fri Jun 23 02:54:00 +0000 2023,sent!,,100200
100094,61585853,True,Mon May 01 16:40:00 +0000 2023,"I can't add my new card, it keeps saying payment failed @Uber_Support",100095,
100132,Uber_Support,False,Thu Sep 21 16:52:00 +0000 2023,You can report this and contact your driver directly through the app: go to your trip in the app and tap 'I lost an item'.,100133,100131
100247,Uber_Support,False,Fri Aug 25 12:40:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",,100246
100159,52423277,True,Tue Feb 14 00:31:00 +0000 2023,"the fare estimate said $12 but I got charged $27, what happened @Uber_Support",100160,
100349,14620689,True,Tue Dec 12 14:41:00 +0000 2023,"the driver was smoking in the car with the windows up, it was so uncomfortable @Uber_Support",100350,
100025,Uber_Support,False,Fri Feb 17 02:23:00 +0000 2023,That's not the experience we want for you. Could you DM us the trip details so we can follow up?,100026,100024
100285,34101347,True,Mon Oct 23 02:30:00 +0000 2023,"can I get my money back for this ride, it was way overpriced @Uber_Support...",100286,
100035,92891895,True,Sun Aug 27 12:34:00 +0000 2023,sent!,,100034
100446,54412145,True,Sun Mar 12 01:29:00 +0000 2023,"done, sent the details",,100445
100242,Uber_Support,False,Wed Oct 11 22:07:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,,100241
100352,37513753,True,Tue Apr 18 05:01:00 +0000 2023,"can I get my money back for this ride, it was way overpriced @Uber_Support",100353,
100290,97610038,True,Wed Dec 13 04:48:00 +0000 2023,"shoutout to my driver tonight, best ride I've had in a while! @Uber_Support 😞",100291,
100478,Uber_Support,False,Tue May 02 14:51:00 +0000 2023,Sorry to hear that -- send us the trip ID in a DM so we can take a look.,,100477
100195,Uber_Support,False,Thu Aug 17 02:26:00 +0000 2023,Sorry for the inconvenience! Please DM us the email on your account so we can look into this further.,100196,100194
100396,93425548,True,Thu Nov 09 15:50:00 +0000 2023,sent!,,100395
100250,70169425,True,Wed Nov 29 22:17:00 +0000 2023,"done, sent the details",,100249
100567,Uber_Support,False,Sat Dec 09 17:52:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",,100566
100359,Uber_Support,False,Sat Jul 29 04:32:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,100360,100358
100432,85506730,True,Sat Jul 01 04:09:00 +0000 2023,my driver never showed up and I still got charged for cancelling @Uber_Support,100433,
100126,45456120,True,Wed Oct 25 11:26:00 +0000 2023,"my driver just got into an accident on the highway, we're both okay but this was terrifying @Uber_Support",100127,
100067,23793831,True,Tue Jul 11 17:20:00 +0000 2023,"I want a refund for my last trip, it was a mess @Uber_Support",100068,
100412,Uber_Support,False,Tue May 09 14:43:00 +0000 2023,We'd like to take a closer look. Can you send us the trip ID via DM so we can check the fare breakdown?,,100411
100592,Uber_Support,False,Fri Apr 28 23:23:00 +0000 2023,This made our day! Thank you for sharing -- we'll be sure to pass it along.,100593,100591
100394,93425548,True,Thu Nov 09 14:00:00 +0000 2023,my driver never showed up and I still got charged for cancelling @Uber_Support,100395,
100546,79734429,True,Mon May 29 15:03:00 +0000 2023,still waiting to hear back,,100545
100343,38449609,True,Tue May 23 14:10:00 +0000 2023,just dm'd you,,100342
100117,95359381,True,Mon Feb 20 21:23:00 +0000 2023,ok thank you,,100116
100371,91248554,True,Thu Aug 24 07:27:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support,100372,
100575,40263205,True,Mon Feb 20 19:35:00 +0000 2023,sent!,,100574
100635,Uber_Support,False,Sat Aug 12 04:50:00 +0000 2023,You can report this and contact your driver directly through the app: go to your trip in the app and tap 'I lost an item'.,,100634
100297,Uber_Support,False,Wed Feb 22 07:50:00 +0000 2023,This made our day! Thank you for sharing -- we'll be sure to pass it along.,100298,100296
100007,Uber_Support,False,Sun Apr 16 10:53:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,,100006
100191,96885593,True,Sun Nov 05 04:54:00 +0000 2023,driver took a completely different route than the app showed and it cost me extra @Uber_Support,100192,
100388,40677423,True,Fri Sep 01 04:09:00 +0000 2023,"I can't add my new card, it keeps saying payment failed @Uber_Support",100389,
100366,Uber_Support,False,Thu Aug 17 15:10:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,100367,100365
100174,Uber_Support,False,Wed Apr 05 17:40:00 +0000 2023,We'd like to take a closer look. Can you send us the trip ID via DM so we can check the fare breakdown?,100175,100173
100624,77764837,True,Wed Nov 22 04:23:00 +0000 2023,"I think I left my phone in the back seat of my uber, how do I get it back @Uber_Support 😞",100625,
100089,22633303,True,Fri May 26 00:01:00 +0000 2023,"the fare estimate said $12 but I got charged $27, what happened @Uber_Support",100090,
100249,Uber_Support,False,Wed Nov 29 22:04:00 +0000 2023,We understand. Please DM your trip ID and we'll review it for a possible refund.,100250,100248
100022,Uber_Support,False,Fri Apr 14 15:37:00 +0000 2023,You can report this and contact your driver directly through the app: go to your trip in the app and tap 'I lost an item'.,100023,100021
100496,79419739,True,Thu Nov 09 00:08:00 +0000 2023,driver cancelled on me after waiting 15 minutes and now I got charged a fee @Uber_Support,100497,
100408,62608350,True,Sun Jun 18 06:02:00 +0000 2023,does uber operate in Cape Town yet? @Uber_Support,100409,
100316,Uber_Support,False,Thu May 11 01:18:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,100317,100315
100423,Uber_Support,False,Mon Feb 06 23:47:00 +0000 2023,We'd like to take a closer look. Can you send us the trip ID via DM so we can check the fare breakdown?,,100422
100226,72283819,True,Mon Jan 23 19:40:00 +0000 2023,"done, sent the details",,100225
100598,47144417,True,Thu Oct 26 23:41:00 +0000 2023,"I can't add my new card, it keeps saying payment failed @Uber_Support",100599,
100399,37512207,True,Tue Sep 19 03:49:00 +0000 2023,my driver never showed up and I still got charged for cancelling @Uber_Support,100400,
100248,70169425,True,Wed Nov 29 21:56:00 +0000 2023,"can I get my money back for this ride, it was way overpriced @Uber_Support",100249,
100069,23793831,True,Tue Jul 11 17:58:00 +0000 2023,ok thank you,,100068
100507,Uber_Support,False,Tue Jun 27 06:14:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",100508,100506
100258,Uber_Support,False,Tue Oct 17 14:42:00 +0000 2023,That's not the experience we want for you. Could you DM us the trip details so we can follow up?,,100257
100617,87048328,True,Sun Feb 26 03:35:00 +0000 2023,"I think I left my phone in the back seat of my uber, how do I get it back @Uber_Support",100618,
100428,25894409,True,Fri Apr 07 07:11:00 +0000 2023,driver took a completely different route than the app showed and it cost me extra @Uber_Support 😡,100429,
100310,Uber_Support,False,Mon Nov 13 20:52:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,100311,100309
100466,16729503,True,Sun May 14 05:03:00 +0000 2023,my promo code didn't apply and I got charged full price @Uber_Support,100467,
100006,27874421,True,Sun Apr 16 10:38:00 +0000 2023,driver took a completely different route than the app showed and it cost me extra @Uber_Support...,100007,
100322,17533716,True,Wed Aug 23 20:14:00 +0000 2023,sent!,,100321
100177,Uber_Support,False,Thu Jul 20 10:17:00 +0000 2023,We'd like to take a closer look. Can you send us the trip ID via DM so we can check the fare breakdown?,100178,100176
100601,Uber_Support,False,Wed May 31 10:13:00 +0000 2023,Sorry for the inconvenience! Please DM us the email on your account so we can look into this further.,100602,100600
100163,58413585,True,Sun Dec 03 22:24:00 +0000 2023,my account got deactivated and I have no idea why @Uber_Support,100164,
100045,13099855,True,Thu Mar 16 17:11:00 +0000 2023,"the driver was smoking in the car with the windows up, it was so uncomfortable @Uber_Support",100046,
100228,Uber_Support,False,Sun Dec 03 12:06:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,,100227
100255,37305494,True,Tue Oct 24 15:20:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support,100256,
100244,Uber_Support,False,Thu Mar 09 15:42:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,100245,100243
100637,Uber_Support,False,Fri Jan 13 00:10:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,100638,100636
100450,Uber_Support,False,Tue Nov 28 06:37:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,100451,100449
100044,Uber_Support,False,Wed Feb 01 07:31:00 +0000 2023,You can report this and contact your driver directly through the app: go to your trip in the app and tap 'I lost an item'.,,100043
100596,40221410,True,Mon Sep 04 17:28:00 +0000 2023,"the driver was smoking in the car with the windows up, it was so uncomfortable @Uber_Support",100597,
100405,66181191,True,Thu Nov 30 07:11:00 +0000 2023,"the driver kept swerving and going way too fast, i genuinely felt unsafe the whole ride @Uber_Support",100406,
100225,Uber_Support,False,Mon Jan 23 19:37:00 +0000 2023,That shouldn't happen. Send us the trip details in a DM and we'll review the charge.,100226,100224
100055,35990584,True,Sun Sep 10 04:23:00 +0000 2023,sent!,,100054
100020,87832216,True,Wed Oct 18 05:29:00 +0000 2023,ok thank you,,100019
